,order_id,date,customer_id,product,quantity,unit_price,shipping_address,payment_method,order_status,tracking_number,items_in_cart,coupon_code,referral_source,total_price
760,ORD200760,2025-02-18,C96636,Desk,1,39.56,283 Main St,DEBIT CARD,CANCELLED,TRK73324346,5,NO_COUPON,Google,39.56
761,ORD200761,2023-06-02,C37235,Desk,4,37.76,217 Main St,DEBIT CARD,DELIVERED,TRK67789367,7,NO_COUPON,Google,151.04
762,ORD200762,2024-09-17,C12444,Phone,3,76.96,611 Main St,CASH,RETURNED,TRK97621403,8,FREESHIP,Email,230.88
763,ORD200763,2023-04-06,C79142,Laptop,1,569.96,533 Main St,ONLINE,DELIVERED,TRK30915955,4,FREESHIP,Email,569.96
764,ORD200764,2024-03-10,C35983,Laptop,5,627.43,806 Main St,CREDIT CARD,CANCELLED,TRK14016163,10,FREESHIP,Email,3137.15
765,ORD200765,2023-10-06,C36150,Laptop,2,534.91,281 Main St,DEBIT CARD,RETURNED,TRK96249043,5,SAVE10,Google,1069.82
766,ORD200766,2023-01-22,C91454,Printer,2,278.88,494 Main St,DEBIT CARD,PENDING,TRK99985340,3,FREESHIP,Referral,557.76
767,ORD200767,2025-04-18,C19368,Tablet,2,323.22,517 Main St,CREDIT CARD,DELIVERED,TRK80436037,7,NO_COUPON,Instagram,646.44
768,ORD200768,2023-09-04,C35987,Tablet,5,653.46,165 Main St,CASH,CANCELLED,TRK28918815,9,WINTER15,Email,3267.3
769,ORD200769,2023-07-06,C13366,Printer,4,678.55,568 Main St,CASH,DELIVERED,TRK98691410,5,NO_COUPON,Email,2714.2
770,ORD200770,2024-02-11,C72166,Desk,1,314.38,227 Main St,ONLINE,RETURNED,TRK67733444,6,NO_COUPON,Google,314.38
771,ORD200771,2024-06-12,C20357,Phone,3,692.44,272 Main St,DEBIT CARD,CANCELLED,TRK82236408,8,FREESHIP,Google,2077.32
772,ORD200772,2024-07-28,C33802,Monitor,1,604.87,461 Main St,ONLINE,DELIVERED,TRK25799478,4,NO_COUPON,Instagram,604.87
773,ORD200773,2025-06-28,C99205,Phone,2,512.33,415 Main St,CASH,CANCELLED,TRK48904015,7,NO_COUPON,Facebook,1024.66
774,ORD200774,2025-04-15,C29701,Chair,3,20.54,257 Main St,CREDIT CARD,CANCELLED,TRK42266846,3,FREESHIP,Instagram,61.62
775,ORD200775,2023-03-04,C73941,Phone,2,625.22,569 Main St,ONLINE,CANCELLED,TRK22051900,5,NO_COUPON,Google,1250.44
776,ORD200776,2023-08-21,C69168,Tablet,1,21.19,482 Main St,CASH,RETURNED,TRK10446197,5,WINTER15,Google,21.19
777,ORD200777,2025-03-21,C66116,Chair,5,64.49,633 Main St,ONLINE,CANCELLED,TRK41967983,7,NO_COUPON,Facebook,322.45
778,ORD200778,2023-04-28,C85059,Laptop,4,246.85,316 Main St,CREDIT CARD,SHIPPED,TRK56503740,8,WINTER15,Google,987.4
779,ORD200779,2023-12-01,C18076,Phone,3,588.74,751 Main St,DEBIT CARD,PENDING,TRK26661705,8,FREESHIP,Email,1766.22
780,ORD200780,2024-03-31,C41284,Laptop,4,184.48,661 Main St,ONLINE,CANCELLED,TRK73613128,4,WINTER15,Google,737.92
781,ORD200781,2024-01-10,C43524,Phone,5,524.26,934 Main St,GIFT CARD,DELIVERED,TRK51479426,5,FREESHIP,Referral,2621.3
782,ORD200782,2024-08-11,C58063,Monitor,2,493.63,167 Main St,ONLINE,RETURNED,TRK50548869,6,SAVE10,Referral,987.26
783,ORD200783,2025-05-26,C19937,Printer,1,438.34,281 Main St,GIFT CARD,RETURNED,TRK46990083,5,FREESHIP,Facebook,438.34
784,ORD200784,2025-05-16,C21191,Laptop,1,325.81,232 Main St,CREDIT CARD,PENDING,TRK85771230,1,WINTER15,Referral,325.81
785,ORD200785,2023-07-29,C45862,Chair,1,176.1,342 Main St,CREDIT CARD,PENDING,TRK53089983,1,SAVE10,Instagram,176.1
786,ORD200786,2023-08-23,C39130,Chair,5,45.31,774 Main St,ONLINE,CANCELLED,TRK99583414,8,NO_COUPON,Referral,226.55
787,ORD200787,2024-03-17,C18167,Desk,4,221.96,193 Main St,CASH,DELIVERED,TRK36841089,7,NO_COUPON,Google,887.84
788,ORD200788,2023-11-02,C47307,Chair,2,601.43,761 Main St,ONLINE,PENDING,TRK43516112,5,FREESHIP,Instagram,1202.86
789,ORD200789,2023-08-17,C57276,Tablet,5,691.28,183 Main St,ONLINE,DELIVERED,TRK75899752,10,SAVE10,Email,3456.4
790,ORD200790,2024-09-14,C38928,Laptop,4,417.89,302 Main St,GIFT CARD,PENDING,TRK96636009,4,NO_COUPON,Google,1671.56
791,ORD200791,2024-01-13,C49710,Chair,4,409.28,956 Main St,CASH,PENDING,TRK92591237,8,NO_COUPON,Email,1637.12
792,ORD200792,2023-06-16,C41709,Desk,2,356.35,746 Main St,DEBIT CARD,RETURNED,TRK90995294,6,WINTER15,Facebook,712.7
793,ORD200793,2024-04-15,C91255,Chair,5,170.22,769 Main St,DEBIT CARD,DELIVERED,TRK69599961,8,NO_COUPON,Referral,851.1
794,ORD200794,2023-03-09,C76653,Printer,4,384.85,988 Main St,ONLINE,DELIVERED,TRK77052196,9,FREESHIP,Instagram,1539.4
795,ORD200795,2024-11-20,C95667,Laptop,4,115.77,586 Main St,ONLINE,PENDING,TRK41266666,7,SAVE10,Instagram,463.08
796,ORD200796,2025-04-29,C33313,Phone,3,579.55,882 Main St,GIFT CARD,RETURNED,TRK13349970,8,WINTER15,Facebook,1738.65
797,ORD200797,2023-02-27,C36825,Laptop,2,438.76,426 Main St,DEBIT CARD,RETURNED,TRK72557318,2,NO_COUPON,Facebook,877.52
798,ORD200798,2025-05-19,C20861,Phone,5,488.35,968 Main St,DEBIT CARD,RETURNED,TRK89372013,9,FREESHIP,Email,2441.75
799,ORD200799,2023-04-16,C26364,Laptop,4,328.56,803 Main St,DEBIT CARD,RETURNED,TRK78924436,4,FREESHIP,Email,1314.24
800,ORD200800,2025-03-28,C34686,Tablet,1,68.39,412 Main St,ONLINE,RETURNED,TRK99468332,3,WINTER15,Facebook,68.39
801,ORD200801,2023-05-03,C97593,Printer,4,595.62,738 Main St,DEBIT CARD,PENDING,TRK58443593,8,FREESHIP,Facebook,2382.48
802,ORD200802,2024-02-17,C84331,Chair,5,644.64,205 Main St,GIFT CARD,CANCELLED,TRK34440714,6,FREESHIP,Email,3223.2
803,ORD200803,2023-08-20,C88775,Monitor,5,397.81,223 Main St,DEBIT CARD,RETURNED,TRK45098068,5,SAVE10,Referral,1989.05
804,ORD200804,2024-01-01,C76362,Chair,3,236.5,916 Main St,ONLINE,DELIVERED,TRK11868618,8,FREESHIP,Email,709.5
805,ORD200805,2024-10-15,C59278,Laptop,5,472.01,178 Main St,GIFT CARD,CANCELLED,TRK14590037,10,SAVE10,Email,2360.05
806,ORD200806,2023-09-01,C55819,Chair,5,253.75,740 Main St,ONLINE,PENDING,TRK13775054,9,WINTER15,Instagram,1268.75
807,ORD200807,2024-11-10,C82344,Monitor,3,676.21,260 Main St,ONLINE,DELIVERED,TRK70957219,5,SAVE10,Google,2028.63
808,ORD200808,2024-02-13,C65565,Desk,3,134.05,192 Main St,CREDIT CARD,SHIPPED,TRK80383756,3,NO_COUPON,Google,402.15
809,ORD200809,2024-04-09,C80416,Desk,5,217.43,752 Main St,DEBIT CARD,SHIPPED,TRK54385892,10,SAVE10,Instagram,1087.15
810,ORD200810,2023-05-31,C23637,Tablet,1,553.56,644 Main St,CREDIT CARD,CANCELLED,TRK16749863,5,NO_COUPON,Referral,553.56
811,ORD200811,2023-11-05,C24769,Laptop,2,28.55,864 Main St,GIFT CARD,SHIPPED,TRK44538305,7,SAVE10,Email,57.1
812,ORD200812,2024-01-26,C81547,Phone,2,255.26,803 Main St,CREDIT CARD,CANCELLED,TRK88437123,6,FREESHIP,Google,510.52
813,ORD200813,2025-03-15,C12813,Laptop,5,292.54,263 Main St,DEBIT CARD,CANCELLED,TRK36131660,8,FREESHIP,Email,1462.7
814,ORD200814,2024-12-11,C50732,Chair,4,147.51,979 Main St,DEBIT CARD,PENDING,TRK21082461,4,WINTER15,Instagram,590.04
815,ORD200815,2024-08-04,C41320,Printer,3,569.84,920 Main St,GIFT CARD,CANCELLED,TRK77539180,8,WINTER15,Instagram,1709.52
816,ORD200816,2024-02-21,C55286,Tablet,5,574.79,497 Main St,CREDIT CARD,PENDING,TRK39058734,8,WINTER15,Referral,2873.95
817,ORD200817,2023-10-05,C87994,Chair,4,598.19,430 Main St,CREDIT CARD,DELIVERED,TRK98883971,7,WINTER15,Email,2392.76
818,ORD200818,2023-03-02,C25580,Phone,4,390.84,860 Main St,CREDIT CARD,CANCELLED,TRK58781638,9,WINTER15,Referral,1563.36
819,ORD200819,2024-09-28,C66196,Phone,2,398.45,650 Main St,DEBIT CARD,CANCELLED,TRK38104650,7,SAVE10,Google,796.9
820,ORD200820,2023-05-27,C35377,Phone,5,623.81,171 Main St,CASH,RETURNED,TRK17342157,6,FREESHIP,Email,3119.05
821,ORD200821,2024-12-14,C40771,Laptop,4,174.49,259 Main St,CREDIT CARD,DELIVERED,TRK56310345,5,SAVE10,Facebook,697.96
822,ORD200822,2025-03-15,C20624,Phone,1,479.56,923 Main St,GIFT CARD,RETURNED,TRK45123395,1,SAVE10,Google,479.56
823,ORD200823,2024-10-07,C27070,Laptop,4,653.13,973 Main St,CREDIT CARD,SHIPPED,TRK83842481,8,WINTER15,Instagram,2612.52
824,ORD200824,2023-08-29,C18826,Monitor,3,481.1,664 Main St,CREDIT CARD,RETURNED,TRK12530495,3,FREESHIP,Facebook,1443.3
825,ORD200825,2025-03-26,C23899,Desk,5,271.69,543 Main St,ONLINE,RETURNED,TRK88914760,7,FREESHIP,Instagram,1358.45
826,ORD200826,2025-03-08,C43249,Printer,3,463.81,283 Main St,ONLINE,RETURNED,TRK32469820,8,WINTER15,Email,1391.43
827,ORD200827,2023-05-25,C95856,Tablet,2,639.88,432 Main St,CASH,DELIVERED,TRK58829625,5,WINTER15,Instagram,1279.76
828,ORD200828,2024-07-24,C86266,Chair,4,404.58,510 Main St,CASH,SHIPPED,TRK64576020,5,FREESHIP,Instagram,1618.32
829,ORD200829,2023-02-05,C39551,Monitor,1,76.93,685 Main St,DEBIT CARD,DELIVERED,TRK68358007,6,WINTER15,Instagram,76.93
830,ORD200830,2024-12-11,C90310,Tablet,4,190.64,853 Main St,CASH,DELIVERED,TRK70028457,5,SAVE10,Email,762.56
831,ORD200831,2023-12-18,C20124,Printer,2,88.73,140 Main St,ONLINE,PENDING,TRK61346824,5,NO_COUPON,Google,177.46
832,ORD200832,2024-03-12,C63372,Chair,5,485.71,903 Main St,ONLINE,PENDING,TRK14661811,10,SAVE10,Referral,2428.55
833,ORD200833,2025-03-14,C90595,Phone,5,78.29,508 Main St,CREDIT CARD,SHIPPED,TRK96573803,5,WINTER15,Referral,391.45
834,ORD200834,2024-04-11,C98483,Printer,5,22.14,456 Main St,CASH,RETURNED,TRK22084320,10,NO_COUPON,Instagram,110.7
835,ORD200835,2024-03-26,C16429,Desk,1,679.65,390 Main St,DEBIT CARD,SHIPPED,TRK73888013,6,FREESHIP,Google,679.65
836,ORD200836,2023-02-02,C31810,Phone,1,178.44,328 Main St,CREDIT CARD,CANCELLED,TRK58725886,2,FREESHIP,Google,178.44
837,ORD200837,2025-06-14,C88029,Chair,5,655.55,282 Main St,ONLINE,DELIVERED,TRK59701278,5,NO_COUPON,Email,3277.75
838,ORD200838,2024-04-11,C57798,Desk,4,577.08,384 Main St,ONLINE,PENDING,TRK68797566,8,NO_COUPON,Facebook,2308.32
839,ORD200839,2023-08-24,C82858,Chair,3,197.97,551 Main St,ONLINE,CANCELLED,TRK90618490,5,NO_COUPON,Google,593.91
840,ORD200840,2024-01-14,C60699,Chair,3,411.95,672 Main St,CREDIT CARD,DELIVERED,TRK88660574,7,FREESHIP,Referral,1235.85
841,ORD200841,2024-09-19,C94658,Printer,2,443.22,742 Main St,CREDIT CARD,DELIVERED,TRK51732528,5,NO_COUPON,Facebook,886.44
842,ORD200842,2025-05-07,C78305,Laptop,3,364.14,396 Main St,ONLINE,PENDING,TRK88312618,7,WINTER15,Referral,1092.42
843,ORD200843,2025-05-13,C43538,Desk,3,430.06,534 Main St,GIFT CARD,CANCELLED,TRK20961563,8,FREESHIP,Instagram,1290.18
844,ORD200844,2024-12-04,C47486,Chair,1,320.92,883 Main St,ONLINE,RETURNED,TRK75984759,5,FREESHIP,Facebook,320.92
845,ORD200845,2023-10-08,C24212,Phone,3,107.36,808 Main St,GIFT CARD,DELIVERED,TRK68894675,5,FREESHIP,Google,322.08
846,ORD200846,2024-07-04,C24765,Desk,2,359.86,646 Main St,DEBIT CARD,CANCELLED,TRK43977698,4,NO_COUPON,Referral,719.72
847,ORD200847,2024-11-18,C48176,Printer,4,434.23,670 Main St,ONLINE,SHIPPED,TRK90560300,8,FREESHIP,Email,1736.92
848,ORD200848,2023-01-01,C54675,Chair,2,645.85,634 Main St,ONLINE,SHIPPED,TRK18049633,5,NO_COUPON,Referral,1291.7
849,ORD200849,2025-06-09,C16675,Printer,4,214.35,664 Main St,DEBIT CARD,CANCELLED,TRK12756945,7,WINTER15,Referral,857.4
850,ORD200850,2025-04-27,C38557,Monitor,3,638.5,890 Main St,DEBIT CARD,CANCELLED,TRK14832238,4,FREESHIP,Instagram,1915.5
851,ORD200851,2023-12-12,C80183,Laptop,1,365.57,146 Main St,ONLINE,CANCELLED,TRK20814598,5,SAVE10,Email,365.57
852,ORD200852,2024-10-24,C39530,Desk,3,568.05,618 Main St,GIFT CARD,PENDING,TRK69000497,6,SAVE10,Google,1704.15
853,ORD200853,2023-10-16,C10002,Printer,3,490.01,894 Main St,CASH,RETURNED,TRK94641152,4,SAVE10,Facebook,1470.03
854,ORD200854,2025-06-13,C56938,Laptop,3,372.6,356 Main St,CREDIT CARD,DELIVERED,TRK67735987,7,WINTER15,Referral,1117.8
855,ORD200855,2023-05-25,C41331,Monitor,5,240.61,785 Main St,CREDIT CARD,SHIPPED,TRK94198179,10,FREESHIP,Email,1203.05
856,ORD200856,2024-06-03,C94698,Phone,1,586.62,871 Main St,DEBIT CARD,SHIPPED,TRK95768773,5,NO_COUPON,Facebook,586.62
857,ORD200857,2024-03-10,C56506,Phone,3,257.84,185 Main St,ONLINE,DELIVERED,TRK86808324,4,NO_COUPON,Instagram,773.52
858,ORD200858,2023-08-20,C22167,Tablet,5,435.66,891 Main St,ONLINE,PENDING,TRK70269748,9,NO_COUPON,Facebook,2178.3
859,ORD200859,2024-08-28,C11127,Chair,5,261.33,154 Main St,CREDIT CARD,RETURNED,TRK73285507,5,SAVE10,Referral,1306.65
860,ORD200860,2024-01-23,C69542,Printer,1,422.54,876 Main St,CASH,DELIVERED,TRK20746505,1,SAVE10,Google,422.54
861,ORD200861,2023-03-19,C93276,Desk,5,330.45,230 Main St,GIFT CARD,SHIPPED,TRK44165913,10,FREESHIP,Google,1652.25
862,ORD200862,2023-12-02,C37969,Desk,3,120.82,799 Main St,CREDIT CARD,SHIPPED,TRK69852386,5,SAVE10,Referral,362.46
863,ORD200863,2024-05-20,C98276,Phone,1,14.06,471 Main St,CREDIT CARD,PENDING,TRK74207282,5,SAVE10,Referral,14.06
864,ORD200864,2023-05-03,C14240,Desk,1,491.11,592 Main St,CREDIT CARD,DELIVERED,TRK58095246,4,SAVE10,Facebook,491.11
865,ORD200865,2023-04-30,C72241,Monitor,4,677.37,156 Main St,CASH,PENDING,TRK76270481,8,SAVE10,Google,2709.48
866,ORD200866,2024-07-26,C39664,Desk,5,189.25,693 Main St,DEBIT CARD,CANCELLED,TRK39917741,10,WINTER15,Email,946.25
867,ORD200867,2024-05-26,C53252,Printer,4,142.58,351 Main St,CASH,DELIVERED,TRK65831261,4,FREESHIP,Facebook,570.32
868,ORD200868,2024-06-29,C70452,Monitor,4,316.32,309 Main St,DEBIT CARD,DELIVERED,TRK42985882,7,NO_COUPON,Facebook,1265.28
869,ORD200869,2024-03-17,C29905,Desk,2,533.95,790 Main St,ONLINE,DELIVERED,TRK16788127,5,WINTER15,Google,1067.9
870,ORD200870,2025-06-01,C78725,Phone,4,470.09,541 Main St,DEBIT CARD,DELIVERED,TRK72001139,4,FREESHIP,Google,1880.36
871,ORD200871,2024-05-16,C93768,Tablet,3,324.3,720 Main St,DEBIT CARD,PENDING,TRK22024707,8,FREESHIP,Email,972.9
872,ORD200872,2023-07-10,C59169,Chair,4,629.34,172 Main St,CASH,SHIPPED,TRK90883858,7,NO_COUPON,Email,2517.36
873,ORD200873,2024-05-12,C53488,Desk,3,136.84,448 Main St,CASH,DELIVERED,TRK27365050,3,SAVE10,Facebook,410.52
874,ORD200874,2023-10-31,C92180,Chair,2,488.9,632 Main St,CASH,DELIVERED,TRK93315929,7,FREESHIP,Facebook,977.8
875,ORD200875,2023-08-03,C25918,Laptop,5,133.39,203 Main St,CREDIT CARD,DELIVERED,TRK66473392,6,FREESHIP,Referral,666.95
876,ORD200876,2024-06-09,C90363,Chair,5,608.91,200 Main St,GIFT CARD,PENDING,TRK21534173,6,SAVE10,Google,3044.55
877,ORD200877,2024-07-25,C43867,Tablet,1,524.06,269 Main St,DEBIT CARD,PENDING,TRK97319127,3,FREESHIP,Email,524.06
878,ORD200878,2023-06-01,C73873,Desk,2,330.69,393 Main St,ONLINE,CANCELLED,TRK56423132,5,SAVE10,Google,661.38
879,ORD200879,2025-04-08,C56622,Phone,2,547.67,932 Main St,GIFT CARD,SHIPPED,TRK86373987,3,NO_COUPON,Instagram,1095.34
880,ORD200880,2025-03-12,C85074,Laptop,4,233.7,506 Main St,ONLINE,SHIPPED,TRK63133878,8,SAVE10,Facebook,934.8
881,ORD200881,2023-01-03,C59579,Tablet,2,448.85,386 Main St,CREDIT CARD,PENDING,TRK48000034,6,NO_COUPON,Instagram,897.7
882,ORD200882,2025-06-28,C43335,Phone,2,274.12,533 Main St,CASH,DELIVERED,TRK91848650,6,FREESHIP,Referral,548.24
883,ORD200883,2025-05-13,C43595,Printer,5,561.48,451 Main St,ONLINE,DELIVERED,TRK25317348,9,FREESHIP,Facebook,2807.4
884,ORD200884,2024-05-15,C71471,Chair,1,595.54,817 Main St,GIFT CARD,SHIPPED,TRK52137079,4,NO_COUPON,Instagram,595.54
885,ORD200885,2024-04-07,C61090,Laptop,4,515.59,387 Main St,CREDIT CARD,SHIPPED,TRK36388962,7,FREESHIP,Google,2062.36
886,ORD200886,2023-10-25,C29620,Phone,1,460.13,792 Main St,CREDIT CARD,RETURNED,TRK22046456,1,NO_COUPON,Google,460.13
887,ORD200887,2024-12-19,C67932,Chair,3,171.66,857 Main St,DEBIT CARD,DELIVERED,TRK88547534,7,NO_COUPON,Google,514.98
888,ORD200888,2024-07-23,C14427,Laptop,2,266.95,833 Main St,CREDIT CARD,PENDING,TRK58024529,3,NO_COUPON,Instagram,533.9
889,ORD200889,2024-10-27,C36725,Monitor,5,650.72,350 Main St,CREDIT CARD,CANCELLED,TRK16808790,8,WINTER15,Email,3253.6
890,ORD200890,2023-08-11,C51921,Laptop,3,439.53,943 Main St,DEBIT CARD,PENDING,TRK85741716,5,NO_COUPON,Google,1318.59
891,ORD200891,2023-11-11,C36534,Monitor,3,654.54,918 Main St,CASH,RETURNED,TRK38952138,7,SAVE10,Referral,1963.62
892,ORD200892,2024-06-04,C72043,Desk,1,394.53,480 Main St,CASH,SHIPPED,TRK40896408,2,FREESHIP,Referral,394.53
893,ORD200893,2023-03-21,C99533,Monitor,1,678.01,696 Main St,CASH,PENDING,TRK55701253,4,FREESHIP,Referral,678.01
894,ORD200894,2023-05-23,C90852,Tablet,3,575.01,852 Main St,ONLINE,CANCELLED,TRK37551831,8,WINTER15,Instagram,1725.03
895,ORD200895,2023-11-09,C81882,Chair,3,154.64,832 Main St,DEBIT CARD,PENDING,TRK62371264,6,WINTER15,Facebook,463.92
896,ORD200896,2024-10-18,C85466,Desk,3,147.29,102 Main St,GIFT CARD,SHIPPED,TRK66764177,3,FREESHIP,Google,441.87
897,ORD200897,2024-09-03,C87995,Laptop,4,481.48,358 Main St,GIFT CARD,DELIVERED,TRK38730545,5,SAVE10,Instagram,1925.92
898,ORD200898,2025-03-05,C44619,Monitor,3,158.37,742 Main St,CASH,SHIPPED,TRK66662528,6,NO_COUPON,Referral,475.11
899,ORD200899,2025-04-23,C99904,Printer,2,323.37,552 Main St,ONLINE,PENDING,TRK83843411,3,SAVE10,Instagram,646.74
900,ORD200900,2025-02-07,C52342,Laptop,5,73.83,991 Main St,DEBIT CARD,PENDING,TRK67342586,9,NO_COUPON,Instagram,369.15
901,ORD200901,2024-04-28,C44277,Tablet,1,458.63,839 Main St,DEBIT CARD,RETURNED,TRK79321479,4,WINTER15,Referral,458.63
902,ORD200902,2024-07-13,C61162,Monitor,4,180.25,813 Main St,DEBIT CARD,CANCELLED,TRK76712124,7,NO_COUPON,Facebook,721.0
903,ORD200903,2023-05-17,C80868,Monitor,3,473.49,205 Main St,CREDIT CARD,PENDING,TRK56186636,7,NO_COUPON,Email,1420.47
904,ORD200904,2025-02-05,C16693,Monitor,4,237.43,262 Main St,CASH,CANCELLED,TRK41146508,8,WINTER15,Referral,949.72
905,ORD200905,2023-11-23,C67818,Laptop,1,442.39,101 Main St,GIFT CARD,PENDING,TRK81978113,6,FREESHIP,Facebook,442.39
906,ORD200906,2024-09-03,C49938,Monitor,1,62.12,141 Main St,CASH,RETURNED,TRK80175572,2,NO_COUPON,Email,62.12
907,ORD200907,2024-08-04,C90898,Desk,5,298.39,583 Main St,GIFT CARD,CANCELLED,TRK52935170,7,WINTER15,Referral,1491.95
908,ORD200908,2025-05-06,C35117,Desk,2,697.93,332 Main St,CREDIT CARD,CANCELLED,TRK27155709,2,SAVE10,Google,1395.86
909,ORD200909,2024-05-27,C60203,Tablet,2,291.85,569 Main St,CASH,SHIPPED,TRK76525279,5,FREESHIP,Instagram,583.7
910,ORD200910,2024-05-31,C36174,Printer,3,308.98,348 Main St,CASH,DELIVERED,TRK26397548,3,SAVE10,Instagram,926.94
911,ORD200911,2024-08-13,C80872,Desk,5,396.86,593 Main St,CASH,CANCELLED,TRK43967487,9,SAVE10,Instagram,1984.3
912,ORD200912,2024-01-22,C67604,Desk,2,139.69,318 Main St,ONLINE,RETURNED,TRK85545920,7,FREESHIP,Email,279.38
913,ORD200913,2023-02-16,C45599,Printer,5,475.95,505 Main St,CREDIT CARD,RETURNED,TRK62277685,8,WINTER15,Facebook,2379.75
914,ORD200914,2025-02-10,C70352,Desk,1,626.6,955 Main St,GIFT CARD,RETURNED,TRK51589589,4,WINTER15,Facebook,626.6
915,ORD200915,2024-02-16,C20643,Laptop,4,502.99,939 Main St,DEBIT CARD,SHIPPED,TRK30736692,4,WINTER15,Referral,2011.96
916,ORD200916,2024-06-21,C35669,Printer,5,578.83,165 Main St,CASH,RETURNED,TRK13928455,6,NO_COUPON,Referral,2894.15
917,ORD200917,2025-01-20,C65524,Laptop,5,383.82,836 Main St,CREDIT CARD,RETURNED,TRK19315310,7,FREESHIP,Google,1919.1
918,ORD200918,2025-06-24,C74359,Laptop,5,368.25,706 Main St,ONLINE,DELIVERED,TRK18250450,5,NO_COUPON,Instagram,1841.25
919,ORD200919,2025-02-07,C92086,Printer,2,374.6,187 Main St,ONLINE,SHIPPED,TRK23357668,3,FREESHIP,Referral,749.2
920,ORD200920,2025-03-12,C26137,Tablet,2,428.09,978 Main St,CREDIT CARD,RETURNED,TRK98110407,6,NO_COUPON,Instagram,856.18
921,ORD200921,2023-07-24,C90573,Tablet,1,438.93,144 Main St,GIFT CARD,CANCELLED,TRK90075720,3,SAVE10,Referral,438.93
922,ORD200922,2024-06-17,C81857,Desk,2,563.82,487 Main St,CREDIT CARD,PENDING,TRK79737732,3,NO_COUPON,Instagram,1127.64
923,ORD200923,2023-02-11,C91582,Printer,3,649.93,836 Main St,CREDIT CARD,PENDING,TRK99938245,7,WINTER15,Facebook,1949.79
924,ORD200924,2025-03-22,C81319,Printer,5,268.43,991 Main St,CASH,RETURNED,TRK55330558,5,SAVE10,Email,1342.15
925,ORD200925,2024-12-20,C78500,Monitor,5,502.47,304 Main St,ONLINE,SHIPPED,TRK97460884,10,WINTER15,Email,2512.35
926,ORD200926,2024-03-20,C67533,Desk,1,26.95,672 Main St,CASH,DELIVERED,TRK14566395,1,WINTER15,Email,26.95
927,ORD200927,2023-02-14,C35566,Laptop,4,64.69,638 Main St,DEBIT CARD,SHIPPED,TRK10003020,7,WINTER15,Google,258.76
928,ORD200928,2024-05-09,C77166,Laptop,3,247.11,821 Main St,DEBIT CARD,RETURNED,TRK18896595,3,WINTER15,Referral,741.33
929,ORD200929,2024-10-16,C67936,Tablet,2,536.25,553 Main St,DEBIT CARD,PENDING,TRK71803414,3,NO_COUPON,Email,1072.5
930,ORD200930,2024-12-16,C59554,Phone,2,456.04,382 Main St,DEBIT CARD,RETURNED,TRK28182447,4,FREESHIP,Email,912.08
931,ORD200931,2024-01-01,C14005,Printer,2,40.23,623 Main St,CREDIT CARD,CANCELLED,TRK87567926,4,SAVE10,Google,80.46
932,ORD200932,2023-03-26,C26118,Laptop,2,72.39,168 Main St,ONLINE,DELIVERED,TRK15334251,7,WINTER15,Instagram,144.78
933,ORD200933,2023-01-26,C59685,Monitor,2,394.16,255 Main St,ONLINE,SHIPPED,TRK43718093,2,NO_COUPON,Referral,788.32
934,ORD200934,2025-06-01,C40304,Laptop,4,119.84,692 Main St,GIFT CARD,SHIPPED,TRK85790948,8,FREESHIP,Referral,479.36
935,ORD200935,2023-11-24,C39593,Phone,3,692.71,398 Main St,CREDIT CARD,DELIVERED,TRK62405253,3,FREESHIP,Instagram,2078.13
936,ORD200936,2024-01-12,C50612,Chair,4,56.66,737 Main St,ONLINE,DELIVERED,TRK44140968,4,SAVE10,Instagram,226.64
937,ORD200937,2024-01-16,C39791,Chair,2,298.53,536 Main St,DEBIT CARD,CANCELLED,TRK46221436,5,WINTER15,Email,597.06
938,ORD200938,2023-07-12,C39017,Chair,3,331.46,696 Main St,CREDIT CARD,CANCELLED,TRK91155214,6,WINTER15,Referral,994.38
939,ORD200939,2025-04-16,C48510,Laptop,2,521.4,212 Main St,CASH,DELIVERED,TRK53152886,7,SAVE10,Instagram,1042.8
940,ORD200940,2023-03-27,C74003,Printer,4,305.32,679 Main St,ONLINE,CANCELLED,TRK91525779,4,SAVE10,Google,1221.28
941,ORD200941,2023-07-17,C91155,Printer,5,111.7,599 Main St,CREDIT CARD,CANCELLED,TRK82162952,9,FREESHIP,Email,558.5
942,ORD200942,2023-09-29,C17591,Tablet,1,479.76,882 Main St,CREDIT CARD,PENDING,TRK56070470,1,NO_COUPON,Email,479.76
943,ORD200943,2023-12-27,C43330,Monitor,3,193.49,355 Main St,GIFT CARD,RETURNED,TRK71594838,6,FREESHIP,Facebook,580.47
944,ORD200944,2024-12-16,C32687,Laptop,2,426.22,448 Main St,ONLINE,DELIVERED,TRK98284560,7,WINTER15,Google,852.44
945,ORD200945,2023-08-20,C79722,Tablet,5,276.44,619 Main St,GIFT CARD,SHIPPED,TRK29976438,10,FREESHIP,Referral,1382.2
946,ORD200946,2024-05-04,C65021,Phone,2,404.96,546 Main St,CASH,SHIPPED,TRK20626179,4,SAVE10,Email,809.92
947,ORD200947,2023-09-07,C85520,Phone,4,465.66,119 Main St,ONLINE,RETURNED,TRK65994177,9,FREESHIP,Email,1862.64
948,ORD200948,2024-06-21,C94569,Phone,2,594.07,739 Main St,GIFT CARD,CANCELLED,TRK79269291,2,NO_COUPON,Google,1188.14
949,ORD200949,2023-11-09,C55778,Desk,5,110.38,319 Main St,CASH,PENDING,TRK93797108,10,NO_COUPON,Referral,551.9
